Name of MALDI Data,X,Y,Z,Radii
0_R11X211Y201,-16.8752,34.8573,39.676,1
0_R11X211Y202,-16.9089,34.8385,39.7256,1
0_R11X211Y203,-16.9376,34.8246,39.7671,1
0_R11X211Y204,-16.9651,34.7798,39.8779,1
0_R11X211Y205,-16.9663,34.7234,39.9624,1
0_R11X211Y206,-16.979,34.6819,40.0206,1
0_R11X211Y207,-16.9859,34.6631,40.048,1
0_R11X211Y208,-17.0018,34.6382,40.0847,1
0_R11X211Y209,-17.0178,34.6161,40.1161,1
0_R11X211Y210,-17.0459,34.5952,40.1584,1
0_R11X211Y211,-17.119,34.5726,40.2414,1
0_R11X211Y212,-17.1751,34.5259,40.3131,1
0_R11X211Y213,-17.2202,34.4941,40.3588,1
0_R11X211Y214,-17.2731,34.4616,40.407,1
0_R11X211Y215,-17.3053,34.4356,40.4384,1
0_R11X211Y216,-17.3576,34.4098,40.488,1
0_R11X211Y217,-17.4032,34.3873,40.5344,1
0_R11X211Y218,-17.4438,34.3523,40.5915,1
0_R11X211Y219,-17.4804,34.3116,40.6594,1
0_R11X211Y220,-17.5056,34.2778,40.7169,1
0_R11X211Y221,-17.5551,34.2672,40.8103,1
0_R11X211Y222,-17.5909,34.2737,40.873,1
0_R11X211Y223,-17.6228,34.2599,40.9402,1
0_R11X211Y224,-17.6455,34.2472,40.9927,1
0_R11X211Y225,-17.6657,34.2353,41.055,1
0_R11X211Y226,-17.685,34.2375,41.1266,1
0_R11X211Y227,-17.704,34.2404,41.2025,1
0_R11X211Y228,-17.7253,34.2391,41.2786,1
0_R11X211Y229,-17.7482,34.2407,41.354,1
0_R11X211Y230,-17.7728,34.2516,41.4816,1
0_R11X211Y231,-17.812,34.3121,41.6907,1
0_R11X212Y157,-17.8615,33.6582,41.8547,1
0_R11X212Y158,-17.8345,33.6549,41.7189,1
0_R11X212Y159,-17.8001,33.6091,41.5366,1
0_R11X212Y160,-17.7678,33.5601,41.3282,1
0_R11X212Y161,-17.7451,33.5321,41.1659,1
0_R11X212Y162,-17.7203,33.4821,41.0066,1
0_R11X212Y163,-17.683,33.4695,40.8883,1
0_R11X212Y164,-17.6314,33.4723,40.7564,1
0_R11X212Y165,-17.5638,33.497,40.6494,1
0_R11X212Y166,-17.4553,33.5903,40.5841,1
0_R11X212Y167,-17.3577,33.6201,40.5176,1
0_R11X212Y168,-17.2958,33.7085,40.4902,1
0_R11X212Y169,-17.1652,33.7796,40.4021,1
0_R11X212Y170,-17.065,33.824,40.3465,1
0_R11X212Y171,-16.9277,33.915,40.2541,1
0_R11X212Y172,-16.8393,34.012,40.1918,1
0_R11X212Y173,-16.7228,34.0637,40.0988,1
0_R11X212Y174,-16.6363,34.1333,40.0222,1
0_R11X212Y175,-16.5297,34.1945,39.9194,1
0_R11X212Y176,-16.4591,34.3002,39.824,1
0_R11X212Y177,-16.3968,34.4201,39.7043,1
0_R11X212Y178,-16.3125,34.4767,39.5893,1
0_R11X212Y179,-16.2249,34.525,39.4844,1
0_R11X212Y180,-16.1505,34.5914,39.38,1
0_R11X212Y181,-16.0816,34.6558,39.2694,1
0_R11X212Y182,-15.9822,34.6996,39.1141,1
0_R11X212Y183,-15.9501,34.8424,39.0653,1
0_R11X212Y184,-15.8898,34.9207,39.018,1
0_R11X212Y185,-15.8406,35.0211,39.0332,1
0_R11X212Y186,-15.0163,36.2082,40.8946,1
0_R11X212Y187,-15.0235,36.234,40.7893,1
0_R11X212Y188,-15.0935,36.2757,40.5901,1
0_R11X212Y189,-15.1341,36.2781,40.4081,1
0_R11X212Y190,-15.1691,36.2523,40.1088,1
0_R11X212Y191,-15.1429,36.213,39.9147,1
0_R11X212Y192,-15.157,36.2352,39.766,1
0_R11X212Y193,-15.154,36.2738,39.6249,1
0_R11X212Y194,-15.1528,36.2924,39.5833,1
0_R11X212Y195,-15.1585,36.3261,39.5299,1
0_R11X212Y196,-15.164,36.3653,39.4764,1
0_R11X212Y197,-15.1825,36.4002,39.4445,1
0_R11X212Y198,-15.1937,36.4248,39.4214,1
0_R11X212Y199,-15.2036,36.4766,39.3694,1
0_R11X212Y200,-15.1999,36.5009,39.3426,1
0_R11X212Y201,-15.2085,36.5324,39.3166,1
0_R11X212Y202,-15.2176,36.5767,39.2833,1
0_R11X212Y203,-15.2244,36.6268,39.2476,1
0_R11X212Y204,-15.2322,36.6606,39.2273,1
0_R11X212Y205,-15.2344,36.6914,39.2092,1
0_R11X212Y206,-15.2452,36.7383,39.1865,1
0_R11X212Y207,-15.2429,36.7746,39.1692,1
0_R11X212Y208,-15.2365,36.8114,39.1538,1
0_R11X212Y209,-15.2292,36.8455,39.1412,1
0_R11X212Y210,-15.2095,36.8819,39.1276,1
0_R11X212Y211,-15.1931,36.9108,39.1186,1
0_R11X212Y212,-15.1752,36.9349,39.1113,1
0_R11X212Y213,-15.1474,36.9464,39.1058,1
0_R11X212Y214,-15.1225,36.9609,39.1008,1
0_R11X212Y215,-15.0926,36.9813,39.0948,1
0_R11X212Y216,-15.0809,37.0004,39.0918,1
0_R11X212Y217,-15.066,37.0236,39.0892,1
0_R11X212Y218,-15.0501,37.0493,39.0873,1
0_R11X212Y219,-15.0192,37.0787,39.086,1
0_R11X212Y220,-15.0026,37.0969,39.0864,1
0_R11X212Y221,-14.9792,37.1249,39.0889,1
0_R11X212Y222,-14.958,37.1654,39.094,1
0_R11X212Y223,-14.9366,37.2061,39.1014,1
0_R11X212Y224,-14.9306,37.2415,39.1081,1
0_R11X212Y225,-14.8949,37.278,39.1188,1
0_R11X212Y226,-14.8814,37.2836,39.1215,1
0_R11X212Y227,-14.8628,37.326,39.1329,1
0_R11X212Y228,-14.842,37.3786,39.1464,1
0_R11X212Y229,-14.8224,37.3905,39.1521,1
0_R11X212Y230,-14.7885,37.4462,39.1691,1
0_R11X212Y231,-14.7022,37.55,39.2241,1
0_R11X213Y157,-14.3701,37.7658,39.6174,1
0_R11X213Y158,-14.5642,37.4231,39.2466,1
0_R11X213Y159,-14.6132,37.2947,39.1869,1
0_R11X213Y160,-14.6307,37.2208,39.1634,1
0_R11X213Y161,-14.6691,37.1307,39.1318,1
0_R11X213Y162,-14.7038,37.0366,39.1008,1
0_R11X213Y163,-14.7311,36.9335,39.0712,1
0_R11X213Y164,-14.7566,36.8452,39.0768,1
0_R11X213Y165,-14.7831,36.7466,39.1085,1
0_R11X213Y166,-14.7913,36.6668,39.1467,1
0_R11X213Y167,-14.8179,36.6152,39.1762,1
0_R11X213Y168,-14.8263,36.5456,39.2167,1
0_R11X213Y169,-14.843,36.4804,39.2597,1
0_R11X213Y170,-14.8455,36.4272,39.2966,1
0_R11X213Y171,-14.8566,36.3769,39.3361,1
0_R11X213Y172,-14.8668,36.3206,39.3826,1
0_R11X213Y173,-14.8725,36.2696,39.4278,1
0_R11X213Y174,-14.8724,36.2105,39.4823,1
0_R11X213Y175,-14.8776,36.1702,39.526,1
0_R11X213Y176,-14.9094,36.1336,39.5897,1
0_R11X213Y177,-14.9182,36.1022,39.6466,1
0_R11X213Y178,-14.9182,36.0621,39.7286,1
0_R11X213Y179,-14.9183,36.032,39.826,1
0_R11X213Y180,-14.9239,36.0257,39.9154,1
0_R11X213Y181,-14.9056,36.0136,40.0537,1
0_R11X213Y182,-14.8882,36.0221,40.2106,1
0_R11X213Y183,-14.869,36.0443,40.3914,1
0_R11X213Y184,-14.8387,36.0529,40.5538,1
0_R11X213Y185,-14.8144,36.0506,40.6663,1
0_R11X213Y186,-15.345,35.2555,39.4436,1
0_R11X213Y187,-15.4666,35.0422,39.2002,1
0_R11X213Y188,-15.5381,34.901,39.0711,1
0_R11X213Y189,-15.6285,34.7752,38.9769,1
0_R11X213Y190,-15.6717,34.7103,38.9333,1
0_R11X213Y191,-15.72,34.6608,38.9138,1
0_R11X213Y192,-15.7595,34.603,38.9262,1
0_R11X213Y193,-15.786,34.5751,38.9466,1
0_R11X213Y194,-15.8185,34.5355,38.9777,1
0_R11X213Y195,-15.8563,34.5014,39.0198,1
0_R11X213Y196,-15.8767,34.4803,39.0482,1
0_R11X213Y197,-15.9008,34.4568,39.0841,1
0_R11X213Y198,-15.9365,34.4133,39.1458,1
0_R11X213Y199,-16.0501,34.2056,39.3752,1
0_R11X213Y200,-16.1668,34.0399,39.5555,1
0_R11X213Y201,-16.2417,33.894,39.6586,1
0_R11X213Y202,-16.3333,33.7221,39.7422,1
0_R11X213Y203,-16.4457,33.6206,39.8424,1
0_R11X213Y204,-16.5512,33.5911,39.9531,1
0_R11X213Y205,-16.6619,33.5197,40.0853,1
0_R11X213Y206,-16.7586,33.4711,40.1987,1
0_R11X213Y207,-16.8301,33.4743,40.2698,1
0_R11X213Y208,-16.8886,33.4678,40.3275,1
0_R11X213Y209,-16.9216,33.4663,40.3576,1
0_R11X213Y210,-16.9772,33.4597,40.4063,1
0_R11X213Y211,-17.0254,33.4399,40.4537,1
0_R11X213Y212,-17.076,33.4138,40.488,1
0_R11X213Y213,-17.1499,33.3779,40.5134,1
0_R11X213Y214,-17.1924,33.3581,40.5236,1
0_R11X213Y215,-17.2583,33.3076,40.5498,1
0_R11X213Y216,-17.3073,33.2707,40.5739,1
0_R11X213Y217,-17.3651,33.2374,40.5945,1
0_R11X213Y218,-17.4039,33.2197,40.6045,1
0_R11X213Y219,-17.4416,33.1953,40.6249,1
0_R11X213Y220,-17.4905,33.1821,40.6904,1
0_R11X213Y221,-17.5616,33.1776,40.8075,1
0_R11X213Y222,-17.6064,33.1814,40.8735,1
0_R11X213Y223,-17.6232,33.1733,40.9664,1
0_R11X213Y224,-17.6826,33.1876,41.0587,1
0_R11X213Y225,-17.7306,33.1887,41.1966,1
0_R11X213Y226,-17.7733,33.2238,41.3552,1
0_R11X213Y227,-17.8069,33.2687,41.4974,1
0_R11X213Y228,-17.8373,33.3087,41.6601,1
0_R11X213Y229,-17.8683,33.3482,41.8164,1
0_R11X213Y230,-17.8947,33.3879,41.9388,1
0_R11X213Y231,-17.9174,33.4236,42.0865,1
0_R11X214Y157,-17.725,32.6966,42.5107,1
0_R11X214Y158,-17.6857,32.6701,42.381,1
0_R11X214Y159,-17.6476,32.6558,42.284,1
0_R11X214Y160,-17.6004,32.6529,42.1489,1
0_R11X214Y161,-17.548,32.6405,42.0499,1
0_R11X214Y162,-17.5079,32.6455,41.9532,1
0_R11X214Y163,-17.4472,32.6398,41.8552,1
0_R11X214Y164,-17.3805,32.6355,41.7599,1
0_R11X214Y165,-17.347,32.6534,41.6789,1
0_R11X214Y166,-17.2516,32.6723,41.5365,1
0_R11X214Y167,-17.181,32.7016,41.4034,1
0_R11X214Y168,-17.1334,32.73,41.3014,1
0_R11X214Y169,-17.0624,32.7367,41.2047,1
0_R11X214Y170,-17.0126,32.7572,41.1142,1
0_R11X214Y171,-16.9512,32.7807,41.0162,1
0_R11X214Y172,-16.9261,32.8085,40.951,1
0_R11X214Y173,-16.8631,32.8464,40.8326,1
0_R11X214Y174,-16.8191,32.8898,40.7413,1
0_R11X214Y175,-16.7601,32.9201,40.6449,1
0_R11X214Y176,-16.7014,32.944,40.5601,1
0_R11X214Y177,-16.6065,32.9785,40.4278,1
0_R11X214Y178,-16.537,33.0163,40.3158,1
0_R11X214Y179,-16.4631,33.0882,40.1688,1
0_R11X214Y180,-16.414,33.1708,40.0429,1
0_R11X214Y181,-16.3626,33.2193,39.948,1
0_R11X214Y182,-16.337,33.3383,39.8365,1
0_R11X214Y183,-16.2413,33.4078,39.7036,1
0_R11X214Y184,-16.1436,33.4391,39.6092,1
0_R11X214Y185,-16.0721,33.5909,39.5405,1
0_R11X214Y186,-16.024,33.7694,39.4932,1
0_R11X214Y187,-15.9572,33.8207,39.4267,1
0_R11X214Y188,-15.9062,33.9012,39.3502,1
0_R11X214Y189,-15.8717,33.9603,39.2858,1
0_R11X214Y190,-15.8505,34.0309,39.2245,1
0_R11X214Y191,-15.7902,34.0931,39.13,1
0_R11X214Y192,-15.7428,34.1471,39.0566,1
0_R11X214Y193,-15.6858,34.2431,38.9665,1
0_R11X214Y194,-15.6252,34.2992,38.8964,1
0_R11X214Y195,-15.574,34.3575,38.8608,1
0_R11X214Y196,-15.5023,34.4413,38.8467,1
0_R11X214Y197,-15.445,34.5447,38.8708,1
0_R11X214Y198,-15.3346,34.6863,38.9771,1
0_R11X214Y199,-15.231,34.8781,39.1073,1
0_R11X214Y200,-15.162,35.0494,39.2557,1
0_R11X214Y201,-15.0181,35.2113,39.4351,1
0_R11X214Y202,-14.9336,35.3598,39.6216,1
0_R11X214Y203,-14.5543,35.8029,40.8403,1
0_R11X214Y204,-14.5802,35.821,40.6192,1
0_R11X214Y205,-14.6398,35.8017,40.3031,1
0_R11X214Y206,-14.6727,35.7801,39.9609,1
0_R11X214Y207,-14.6675,35.8154,39.8067,1
0_R11X214Y208,-14.66,35.8644,39.7311,1
0_R11X214Y209,-14.6496,35.9246,39.6645,1
0_R11X214Y210,-14.6572,36.0173,39.5873,1
0_R11X214Y211,-14.6247,36.0685,39.54,1
0_R11X214Y212,-14.6009,36.1612,39.47,1
0_R11X214Y213,-14.5892,36.3128,39.3644,1
0_R11X214Y214,-14.5525,36.4141,39.2992,1
0_R11X214Y215,-14.5519,36.4888,39.2523,1
0_R11X214Y216,-14.5207,36.5551,39.2175,1
0_R11X214Y217,-14.5115,36.6208,39.1821,1
0_R11X214Y218,-14.4692,36.6965,39.1519,1
0_R11X214Y219,-14.4513,36.7717,39.1254,1
0_R11X214Y220,-14.4231,36.8411,39.117,1
0_R11X214Y221,-14.4004,36.9165,39.1221,1
0_R11X214Y222,-14.3851,36.9806,39.1417,1
0_R11X214Y223,-14.3549,37.0602,39.1924,1
0_R11X214Y224,-14.3342,37.1332,39.2378,1
0_R11X214Y225,-14.3016,37.2679,39.3216,1
0_R11X214Y226,-14.2794,37.3605,39.3887,1
0_R11X214Y227,-14.2203,37.4898,39.4984,1
0_R11X214Y228,-14.1697,37.5917,39.5878,1
0_R11X214Y229,-14.1266,37.6677,39.6646,1
0_R11X214Y230,-14.0145,37.7801,39.8118,1
0_R11X214Y231,-13.9119,37.8706,39.9539,1
0_R11X215Y157,-13.1836,37.4802,40.0554,1
0_R11X215Y158,-13.2494,37.3895,39.9519,1
0_R11X215Y159,-13.309,37.2856,39.8541,1
0_R11X215Y160,-13.3616,37.1782,39.7709,1
0_R11X215Y161,-13.4307,37.0711,39.6932,1
0_R11X215Y162,-13.5211,36.9464,39.6147,1
0_R11X215Y163,-13.6167,36.8216,39.5508,1
0_R11X215Y164,-13.6624,36.7213,39.5277,1
0_R11X215Y165,-13.7383,36.6168,39.5043,1
0_R11X215Y166,-13.7898,36.5433,39.4968,1
0_R11X215Y167,-13.8483,36.4579,39.4972,1
0_R11X215Y168,-13.9061,36.3724,39.5059,1
0_R11X215Y169,-13.9837,36.2694,39.5226,1
0_R11X215Y170,-14.0117,36.1846,39.5505,1
0_R11X215Y171,-14.0307,36.114,39.5756,1
0_R11X215Y172,-14.1197,35.9219,39.6362,1
0_R11X215Y173,-14.2053,35.7687,39.6787,1
0_R11X215Y174,-14.2719,35.6501,39.7065,1
0_R11X215Y175,-14.3391,35.5421,39.7229,1
0_R11X215Y176,-14.4032,35.4364,39.6956,1
0_R11X215Y177,-14.4638,35.3128,39.5501,1
0_R11X215Y178,-14.5425,35.18,39.3932,1
0_R11X215Y179,-14.614,35.061,39.2599,1
0_R11X215Y180,-14.7116,34.9111,39.1148,1
0_R11X215Y181,-14.7424,34.842,39.0559,1
0_R11X215Y182,-14.7958,34.7626,39.0029,1
0_R11X215Y183,-14.8548,34.6694,38.9598,1
0_R11X215Y184,-14.8661,34.5792,38.9194,1
0_R11X215Y185,-14.9056,34.477,38.9029,1
0_R11X215Y186,-14.9642,34.4069,38.9155,1
0_R11X215Y187,-15.045,34.3557,38.9378,1
0_R11X215Y188,-15.097,34.3001,38.9474,1
0_R11X215Y189,-15.1496,34.2474,38.9439,1
0_R11X215Y190,-15.1923,34.2102,38.9368,1
0_R11X215Y191,-15.2366,34.1776,38.9337,1
0_R11X215Y192,-15.2798,34.1497,38.9332,1
0_R11X215Y193,-15.3232,34.1182,38.9338,1
0_R11X215Y194,-15.3783,34.0778,38.9363,1
0_R11X215Y195,-15.446,34.0163,38.9524,1
0_R11X215Y196,-15.5017,33.9622,38.9761,1
0_R11X215Y197,-15.5595,33.9155,39.0204,1
0_R11X215Y198,-15.5961,33.8867,39.059,1
0_R11X215Y199,-15.6307,33.8622,39.0987,1
0_R11X215Y200,-15.6627,33.8208,39.153,1
0_R11X215Y201,-15.6998,33.7871,39.2139,1
0_R11X215Y202,-15.7267,33.7559,39.2565,1
0_R11X215Y203,-15.7674,33.7075,39.3109,1
0_R11X215Y204,-15.8007,33.6718,39.3469,1
0_R11X215Y205,-15.8308,33.6406,39.3737,1
0_R11X215Y206,-15.8649,33.6,39.4021,1
0_R11X215Y207,-15.9106,33.4832,39.4426,1
0_R11X215Y208,-15.9521,33.3766,39.4844,1
0_R11X215Y209,-15.9756,33.3249,39.5187,1
0_R11X215Y210,-15.9978,33.2938,39.5522,1
0_R11X215Y211,-16.0277,33.2521,39.5995,1
0_R11X215Y212,-16.0405,33.2203,39.6296,1
0_R11X215Y213,-16.06,33.1738,39.6793,1
0_R11X215Y214,-16.1013,33.1414,39.7446,1
0_R11X215Y215,-16.1451,33.1163,39.8083,1
0_R11X215Y216,-16.1829,33.101,39.8584,1
0_R11X215Y217,-16.2678,33.0174,40.017,1
0_R11X215Y218,-16.3247,32.9383,40.1509,1
0_R11X215Y219,-16.3753,32.8762,40.2667,1
0_R11X215Y220,-16.4373,32.826,40.3882,1
0_R11X215Y221,-16.4951,32.7818,40.4974,1
0_R11X215Y222,-16.5453,32.7359,40.6011,1
0_R11X215Y223,-16.59,32.6925,40.6989,1
0_R11X215Y224,-16.6361,32.6572,40.7896,1
0_R11X215Y225,-16.6777,32.625,40.8745,1
0_R11X215Y226,-16.73,32.5862,40.9873,1
0_R11X215Y227,-16.8235,32.5038,41.2172,1
0_R11X215Y228,-16.87,32.4664,41.3783,1
0_R11X215Y229,-16.9405,32.4275,41.5828,1
0_R11X215Y230,-17.026,32.3681,41.8477,1
0_R11X215Y231,-17.111,32.323,42.1308,1
0_R11X216Y157,-16.8323,31.9721,42.4293,1
0_R11X216Y158,-16.799,31.9982,42.3409,1
0_R11X216Y159,-16.771,32.0313,42.2648,1
0_R11X216Y160,-16.7327,32.0734,42.1323,1
0_R11X216Y161,-16.6953,32.1265,41.8436,1
0_R11X216Y162,-16.6629,32.1304,41.7543,1
0_R11X216Y163,-16.6231,32.165,41.5659,1
0_R11X216Y164,-16.5999,32.2011,41.3948,1
0_R11X216Y165,-16.5535,32.2079,41.2594,1
0_R11X216Y166,-16.4954,32.2363,41.1268,1
0_R11X216Y167,-16.4318,32.2466,41.0434,1
0_R11X216Y168,-16.3947,32.3017,40.9243,1
0_R11X216Y169,-16.3338,32.3118,40.8315,1
0_R11X216Y170,-16.3093,32.3581,40.7448,1
0_R11X216Y171,-16.2658,32.382,40.6613,1
0_R11X216Y172,-16.2215,32.4274,40.5566,1
0_R11X216Y173,-16.176,32.4643,40.4642,1
0_R11X216Y174,-16.1354,32.5404,40.3414,1
0_R11X216Y175,-16.0932,32.5901,40.245,1
0_R11X216Y176,-16.0642,32.6424,40.1618,1
0_R11X216Y177,-16.0175,32.6999,40.0557,1
0_R11X216Y178,-15.9629,32.7874,39.9154,1
0_R11X216Y179,-15.9332,32.8792,39.8035,1
0_R11X216Y180,-15.8918,32.9579,39.7009,1
0_R11X216Y181,-15.8271,33.0458,39.574,1
0_R11X216Y182,-15.7921,33.1484,39.4716,1
0_R11X216Y183,-15.7536,33.2123,39.408,1
0_R11X216Y184,-15.6411,33.3565,39.2781,1
0_R11X216Y185,-15.5516,33.4633,39.1917,1
0_R11X216Y186,-15.4973,33.5738,39.1187,1
0_R11X216Y187,-15.3983,33.7061,39.0153,1
0_R11X216Y188,-15.339,33.7847,38.9755,1
0_R11X216Y189,-15.2653,33.8553,38.9458,1
0_R11X216Y190,-15.1555,33.9735,38.9313,1
0_R11X216Y191,-15.0661,34.0673,38.928,1
0_R11X216Y192,-14.9896,34.1479,38.912,1
0_R11X216Y193,-14.9051,34.2241,38.8927,1
0_R11X216Y194,-14.8158,34.3063,38.8558,1
0_R11X216Y195,-14.7329,34.3895,38.8219,1
0_R11X216Y196,-14.6258,34.5034,38.7777,1
0_R11X216Y197,-14.5296,34.6383,38.7578,1
0_R11X216Y198,-14.4631,34.7215,38.8391,1
0_R11X216Y199,-14.3871,34.8234,38.926,1
0_R11X216Y200,-14.3247,34.9162,39.0202,1
0_R11X216Y201,-14.2534,35.0246,39.1286,1
0_R11X216Y202,-14.1961,35.0918,39.2014,1
0_R11X216Y203,-14.0851,35.1617,39.278,1
0_R11X216Y204,-13.988,35.2571,39.3843,1
0_R11X216Y205,-13.8775,35.3866,39.4949,1
0_R11X216Y206,-13.7892,35.5096,39.5657,1
0_R11X216Y207,-13.7138,35.586,39.5937,1
0_R11X216Y208,-13.6506,35.7181,39.6318,1
0_R11X216Y209,-13.6145,35.8004,39.6441,1
0_R11X216Y210,-13.5733,35.8831,39.6496,1
0_R11X216Y211,-13.525,35.9593,39.6498,1
0_R11X216Y212,-13.4937,36.0433,39.6464,1
0_R11X216Y213,-13.4822,36.1494,39.6392,1
0_R11X216Y214,-13.402,36.2719,39.6337,1
0_R11X216Y215,-13.3602,36.3523,39.6327,1
0_R11X216Y216,-13.3242,36.4839,39.6324,1
0_R11X216Y217,-13.2461,36.5932,39.6507,1
0_R11X216Y218,-13.1793,36.6798,39.6784,1
0_R11X216Y219,-13.1156,36.7503,39.7151,1
0_R11X216Y220,-13.0584,36.8201,39.7585,1
0_R11X216Y221,-12.9815,36.8897,39.8178,1
0_R11X216Y222,-12.9293,36.9473,39.8699,1
0_R11X216Y223,-12.8695,37.0407,39.9521,1
0_R11X216Y224,-12.7998,37.1123,40.0402,1
0_R11X216Y225,-12.6834,37.1665,40.1577,1
0_R11X216Y226,-10.9957,38.4182,47.7385,1
0_R11X216Y227,-12.2533,36.8631,40.1903,1
0_R11X216Y228,-12.3079,36.7846,40.1056,1
0_R11X216Y229,-12.3916,36.6852,40.0073,1
0_R11X217Y158,-12.4505,36.6343,39.9499,1
0_R11X217Y159,-12.505,36.5755,39.8974,1
0_R11X217Y160,-12.5671,36.523,39.8526,1
0_R11X217Y161,-12.6274,36.4623,39.8194,1
0_R11X217Y162,-12.6796,36.3907,39.7882,1
0_R11X217Y163,-12.7401,36.3326,39.7516,1
0_R11X217Y164,-12.8089,36.2531,39.7108,1
0_R11X217Y165,-12.8795,36.1836,39.6793,1
0_R11X217Y166,-12.9359,36.1073,39.6589,1
0_R11X217Y167,-12.9933,36.0456,39.6468,1
0_R11X217Y168,-13.0382,35.9762,39.6365,1
0_R11X217Y169,-13.1112,35.8793,39.6233,1
0_R11X217Y170,-13.1692,35.8162,39.6147,1
0_R11X217Y171,-13.2315,35.7127,39.5944,1
0_R11X217Y172,-13.2819,35.649,39.5784,1
0_R11X217Y173,-13.3657,35.5415,39.5406,1
0_R11X217Y174,-13.436,35.457,39.5013,1
0_R11X217Y175,-13.5137,35.3616,39.4441,1
0_R11X217Y176,-13.6266,35.2152,39.324,1
0_R11X217Y177,-13.7125,35.0975,39.1891,1
0_R11X217Y178,-13.8136,34.9952,39.0359,1
0_R11X217Y179,-13.9277,34.8328,38.8134,1
0_R11X217Y180,-14.0018,34.6968,38.7692,1
0_R11X217Y181,-14.0897,34.5665,38.7331,1
0_R11X217Y182,-14.1933,34.4664,38.7071,1
0_R11X217Y183,-14.3146,34.3227,38.7039,1
0_R11X217Y184,-14.4012,34.2548,38.714,1
0_R11X217Y185,-14.4635,34.1844,38.7239,1
0_R11X217Y186,-14.507,34.1282,38.7287,1
0_R11X217Y187,-14.5517,34.0505,38.7287,1
0_R11X217Y188,-14.6059,33.9648,38.7246,1
0_R11X217Y189,-14.66,33.8685,38.7189,1
0_R11X217Y190,-14.7349,33.7812,38.7238,1
0_R11X217Y191,-14.8109,33.7068,38.7534,1
0_R11X217Y192,-14.9017,33.6424,38.7958,1
0_R11X217Y193,-15.0017,33.5549,38.8422,1
0_R11X217Y194,-15.0724,33.4959,38.8832,1
0_R11X217Y195,-15.1339,33.4311,38.9238,1
0_R11X217Y196,-15.194,33.3727,38.9645,1
0_R11X217Y197,-15.2442,33.333,38.998,1
0_R11X217Y198,-15.3073,33.2818,39.0465,1
0_R11X217Y199,-15.3546,33.2394,39.0911,1
0_R11X217Y200,-15.4016,33.1887,39.1424,1
0_R11X217Y201,-15.4358,33.1305,39.1926,1
0_R11X217Y202,-15.4654,33.0886,39.2359,1
0_R11X217Y203,-15.5117,33.0219,39.3121,1
0_R11X217Y204,-15.5397,32.9593,39.3739,1
0_R11X217Y205,-15.5586,32.9113,39.4251,1
0_R11X217Y206,-15.5914,32.8645,39.4911,1
0_R11X217Y207,-15.6067,32.8196,39.5432,1
0_R11X217Y208,-15.6318,32.7618,39.6151,1
0_R11X217Y209,-15.6699,32.7067,39.699,1
0_R11X217Y210,-15.6913,32.6636,39.7566,1
0_R11X217Y211,-15.7161,32.6121,39.8255,1
0_R11X217Y212,-15.7318,32.5548,39.8942,1
0_R11X217Y213,-15.7786,32.521,39.9743,1
0_R11X217Y214,-15.8072,32.4945,40.0291,1
0_R11X217Y215,-15.8987,32.4158,40.2008,1
0_R11X217Y216,-16.0038,32.3207,40.404,1
0_R11X217Y217,-16.072,32.241,40.5603,1
0_R11X217Y218,-16.1477,32.1621,40.7595,1
0_R11X217Y219,-16.2134,32.0681,41.0602,1
0_R11X217Y220,-16.2563,32.0199,41.2638,1
0_R11X217Y221,-16.3271,31.9888,41.5231,1
0_R11X217Y222,-16.3641,31.958,41.6847,1
0_R11X217Y223,-16.4246,31.9229,41.8034,1
0_R11X217Y224,-16.4809,31.8654,41.9157,1
0_R11X217Y225,-16.4902,31.7888,41.9866,1
0_R11X217Y226,-16.4975,31.7151,42.0634,1
0_R11X217Y227,-16.5415,31.6752,42.1152,1
0_R11X217Y228,-16.5606,31.6536,42.2121,1
0_R11X218Y158,-15.8834,31.793,42.5686,1
0_R11X218Y159,-15.9427,31.7172,42.3214,1
0_R11X218Y160,-15.9117,31.7067,42.1111,1
0_R11X218Y161,-15.8745,31.7104,41.9273,1
0_R11X218Y162,-15.8438,31.7155,41.7305,1
0_R11X218Y163,-15.8381,31.7423,41.5219,1
0_R11X218Y164,-15.8068,31.7463,41.3111,1
0_R11X218Y165,-15.8053,31.7616,41.0748,1
0_R11X218Y166,-15.8088,31.7396,40.9223,1
0_R11X218Y167,-15.8008,31.7063,40.7261,1
0_R11X218Y168,-15.7716,31.7099,40.5522,1
0_R11X218Y169,-15.7073,31.7739,40.4686,1
0_R11X218Y170,-15.647,31.8376,40.3965,1
0_R11X218Y171,-15.5558,31.88,40.3092,1
0_R11X218Y172,-15.5057,31.9342,40.2439,1
0_R11X218Y173,-15.4318,32.0078,40.1354,1
0_R11X218Y174,-15.3778,32.064,40.0416,1
0_R11X218Y175,-15.3081,32.0983,39.9481,1
0_R11X218Y176,-15.2618,32.161,39.8377,1
0_R11X218Y177,-15.2336,32.2022,39.7624,1
0_R11X218Y178,-15.196,32.2383,39.6831,1
0_R11X218Y179,-15.1619,32.3043,39.5741,1
0_R11X218Y180,-15.0901,32.3675,39.4245,1
0_R11X218Y181,-15.053,32.4716,39.2685,1
0_R11X218Y182,-14.9742,32.553,39.1105,1
0_R11X218Y183,-14.9168,32.6246,39.0099,1
0_R11X218Y184,-14.7785,32.6962,38.8615,1
0_R11X218Y185,-14.7299,32.7912,38.7873,1
0_R11X218Y186,-14.6724,32.9021,38.7111,1
